From_Category,To_Category,Ratio_of_human_to_shortest
C0076,C0063,1.5
C0076,C0065,1.8958333333333333
C0076,C0067,1.7083333333333333
C0076,C0068,1.4305555555555556
C0076,C0070,1.7857142857142858
C0076,C0072,1.0
C0076,C0073,2.433333333333333
C0076,C0076,1.0
C0076,C0077,1.3333333333333333
C0076,C0078,1.0
C0076,C0080,1.6666666666666667
C0076,C0082,3.0
C0076,C0084,1.625
C0076,C0088,1.0833333333333333
C0076,C0092,1.3333333333333333
C0076,C0095,2.0
C0076,C0096,1.1666666666666667
C0076,C0098,3.125
C0076,C0099,2.6666666666666665
C0076,C0102,1.8333333333333333
C0076,C0103,1.3333333333333333
C0076,C0104,1.1666666666666665
C0076,C0105,1.5333333333333334
C0076,C0107,1.0
C0076,C0109,2.6666666666666665
C0076,C0110,1.6249999999999998
C0076,C0111,1.6666666666666665
C0076,C0113,2.25
C0076,C0114,1.5166666666666666
C0076,C0115,1.0
C0076,C0116,2.0
C0076,C0117,2.0442708333333335
C0076,C0118,1.3571428571428572
C0076,C0119,2.083333333333333
C0076,C0120,1.5925925925925928
C0076,C0121,1.0
C0076,C0122,1.7254901960784315
C0076,C0123,1.5
C0076,C0126,1.7083333333333333
C0076,C0133,3.0
C0076,C0134,2.6666666666666665
C0076,C0135,1.8659420289855075
C0076,C0136,1.25
C0076,C0138,1.5
C0076,C0139,1.3000000000000003
C0076,C0142,1.0
C0076,C0143,1.7333333333333332
C0076,C0144,1.0
C0076,C0145,2.518518518518518
C0077,C0001,1.6591666666666667
C0077,C0004,1.3333333333333333
C0077,C0005,1.6481481481481481
C0077,C0007,1.5555555555555556
C0077,C0008,1.7818181818181822
C0077,C0009,1.4666666666666668
C0077,C0010,1.3333333333333333
C0077,C0011,1.75
C0077,C0012,3.3333333333333335
C0077,C0013,1.9166666666666667
C0077,C0014,1.5416666666666667
C0077,C0015,1.5833333333333333
C0077,C0016,1.835185185185185
C0077,C0027,2.0
C0077,C0029,1.0
C0077,C0031,1.0
C0077,C0041,1.375
C0077,C0042,1.7
C0077,C0049,1.6666666666666665
C0077,C0051,2.25
C0077,C0053,1.3888888888888886
C0077,C0054,2.0
C0077,C0055,2.222222222222222
C0077,C0059,1.8
C0077,C0060,1.0
C0077,C0064,1.2
C0077,C0065,1.75
C0077,C0070,1.527777777777778
C0077,C0073,1.0
C0077,C0078,1.3333333333333333
C0077,C0086,1.75
C0077,C0087,2.25
C0077,C0089,2.0
C0077,C0090,1.5
C0077,C0092,1.0
C0077,C0096,1.375
C0077,C0109,1.5
C0077,C0110,1.75
C0077,C0112,1.5833333333333333
C0077,C0117,1.6291666666666667
C0077,C0118,1.8
C0077,C0119,1.8333333333333333
C0077,C0120,1.6666666666666665
C0077,C0122,1.3888888888888886
C0077,C0123,2.0
C0077,C0133,1.3333333333333335
C0077,C0135,1.6
C0077,C0137,2.25
C0077,C0138,1.3333333333333335
C0077,C0139,2.111111111111111
C0077,C0143,2.6666666666666665
C0077,C0144,1.0
C0078,C0001,1.660950854700854
C0078,C0002,1.25
C0078,C0003,2.2666666666666666
C0078,C0004,1.3645833333333335
C0078,C0005,1.5288461538461537
C0078,C0006,1.575
C0078,C0007,1.8935897435897435
C0078,C0008,1.6758333333333333
C0078,C0009,1.7864583333333335
C0078,C0010,1.5555555555555556
C0078,C0011,1.666666666666667
C0078,C0013,1.3636363636363635
C0078,C0014,1.5559895833333333
C0078,C0015,1.222222222222222
C0078,C0016,1.7916666666666672
C0078,C0017,1.25
C0078,C0019,2.083333333333333
C0078,C0022,3.0
C0078,C0025,1.6666666666666667
C0078,C0029,1.0
C0078,C0030,1.3125
C0078,C0031,1.3333333333333333
C0078,C0033,1.6875
C0078,C0035,1.6666666666666667
C0078,C0036,1.4666666666666666
C0078,C0038,2.0
C0078,C0042,1.8194444444444444
C0078,C0043,2.6888888888888887
C0078,C0045,2.0
C0078,C0046,1.2916666666666665
C0078,C0048,1.375
C0078,C0049,1.8066666666666666
C0078,C0051,1.0
C0078,C0053,1.4393939393939394
C0078,C0054,1.4479166666666667
C0078,C0055,1.6666666666666667
C0078,C0056,1.6309523809523812
C0078,C0057,2.0
C0078,C0058,1.4583333333333333
C0078,C0059,1.85
C0078,C0062,1.6944444444444444
C0078,C0063,3.6666666666666665
C0078,C0065,2.0476190476190474
C0078,C0067,1.6851851851851851
C0078,C0068,2.0222222222222217
C0078,C0070,1.3333333333333333
C0078,C0072,1.0
C0078,C0074,1.0
C0078,C0075,1.4444444444444444
C0078,C0076,1.0
C0078,C0078,1.875
C0078,C0079,1.0
C0078,C0081,1.888888888888889
C0078,C0083,1.5833333333333335
C0078,C0089,1.3333333333333333
C0078,C0090,1.4444444444444444
C0078,C0091,1.625
C0078,C0092,1.75
C0078,C0093,1.5
C0078,C0095,1.0
C0078,C0096,2.0833333333333335
C0078,C0098,1.0
C0078,C0099,1.6666666666666667
C0078,C0101,2.0
C0078,C0102,1.3333333333333335
C0078,C0104,1.625
C0078,C0105,1.5267857142857146
C0078,C0107,1.2
C0078,C0108,1.4666666666666666
C0078,C0109,1.65
C0078,C0110,1.9583333333333333
C0078,C0111,1.0
C0078,C0116,1.2666666666666666
C0078,C0117,1.8900900900900899
C0078,C0118,1.5625
C0078,C0119,1.5958333333333332
C0078,C0120,1.4814814814814816
C0078,C0121,1.0
C0078,C0122,1.4444444444444444
C0078,C0123,2.0
C0078,C0124,1.4583333333333333
C0078,C0125,1.0
C0078,C0126,1.9444444444444446
C0078,C0128,1.5
C0078,C0129,1.2
C0078,C0132,1.845238095238095
C0078,C0133,1.75
C0078,C0134,1.6666666666666667
C0078,C0135,2.356060606060606
C0078,C0137,1.7272727272727273
C0078,C0138,1.5
C0078,C0139,1.625
C0078,C0140,1.25
C0078,C0143,1.5
C0078,C0144,1.6300000000000001
C0078,C0145,2.0
C0079,C0001,1.6694029850746275
C0079,C0002,1.8333333333333333
C0079,C0003,1.8333333333333333
C0079,C0004,1.5333333333333334
C0079,C0005,1.5925925925925923
C0079,C0006,1.869047619047619
C0079,C0007,2.0765765765765765
C0079,C0008,1.4185606060606057
C0079,C0009,1.722222222222222
C0079,C0010,1.2708333333333333
C0079,C0011,1.5972222222222223
C0079,C0012,1.6666666666666665
C0079,C0013,1.7777777777777777
C0079,C0014,1.5
C0079,C0015,2.0608974358974357
C0079,C0016,1.7656862745098048
C0079,C0017,1.8333333333333333
C0079,C0021,1.0
C0079,C0022,3.5
C0079,C0027,1.3333333333333333
C0079,C0028,1.2916666666666665
C0079,C0029,1.75
C0079,C0030,1.7
C0079,C0031,1.0
C0079,C0034,2.013888888888889
C0079,C0035,1.0
C0079,C0039,3.3333333333333335
C0079,C0040,5.333333333333333
C0079,C0041,1.7708333333333335
C0079,C0042,1.7857142857142854
C0079,C0044,1.2916666666666665
C0079,C0047,1.4444444444444444
C0079,C0049,1.3480392156862746
C0079,C0051,1.225
C0079,C0052,1.6666666666666665
C0079,C0053,1.6862745098039211
C0079,C0054,1.4583333333333333
C0079,C0055,1.5714285714285714
C0079,C0056,1.1875
C0079,C0057,1.8333333333333335
C0079,C0058,1.4333333333333333
C0079,C0059,1.0625
C0079,C0062,1.25
C0079,C0063,1.25
C0079,C0065,1.3333333333333333
C0079,C0066,1.6666666666666667
C0079,C0067,1.7948717948717947
C0079,C0068,1.8333333333333333
C0079,C0070,1.75
C0079,C0073,1.75
C0079,C0074,1.7083333333333333
C0079,C0076,1.4333333333333331
C0079,C0078,1.0
C0079,C0079,1.0
C0079,C0080,1.0
C0079,C0081,2.0
C0079,C0084,1.4999999999999998
C0079,C0085,1.9722222222222223
C0079,C0086,1.625
C0079,C0087,1.8333333333333333
C0079,C0089,1.6666666666666665
C0079,C0093,1.3333333333333335
C0079,C0095,1.0833333333333333
C0079,C0096,1.5
C0079,C0098,1.0
C0079,C0102,2.0952380952380953
C0079,C0103,1.2916666666666665
C0079,C0105,1.25
C0079,C0107,1.375
C0079,C0109,1.25
C0079,C0110,1.5925925925925926
C0079,C0111,2.142857142857143
C0079,C0112,2.2083333333333335
C0079,C0113,1.8333333333333335
C0079,C0114,1.0
C0079,C0115,2.0
C0079,C0117,1.9402777777777775
C0079,C0118,1.5833333333333333
C0079,C0119,1.6612745098039217
C0079,C0120,1.3636363636363635
C0079,C0121,1.1666666666666667
C0079,C0122,2.333333333333333
C0079,C0123,1.6666666666666665
C0079,C0125,1.5
C0079,C0126,1.5555555555555554
C0079,C0128,1.9583333333333335
C0079,C0129,2.010416666666667
C0079,C0130,1.3166666666666667
C0079,C0132,2.3333333333333335
C0079,C0133,1.7777777777777777
C0079,C0134,1.7166666666666666
C0079,C0135,3.111111111111111
C0079,C0137,2.083333333333333
C0079,C0139,1.6011904761904763
C0079,C0141,1.3333333333333333
C0079,C0142,1.3333333333333333
C0079,C0143,2.0625
C0079,C0144,1.6297101449275366
C0079,C0145,1.6875
C0080,C0001,1.6247311827956985
C0080,C0003,1.0
C0080,C0004,2.2404761904761905
C0080,C0005,1.75
C0080,C0006,1.3333333333333333
C0080,C0007,1.6666666666666665
C0080,C0008,1.5767676767676768
C0080,C0009,1.583333333333333
C0080,C0010,1.3333333333333333
C0080,C0011,1.0
C0080,C0012,1.3333333333333333
C0080,C0013,1.8333333333333333
C0080,C0014,1.2833333333333332
C0080,C0016,1.4569444444444442
C0080,C0019,1.0
C0080,C0022,1.0
C0080,C0023,2.4444444444444446
C0080,C0027,1.25
C0080,C0028,2.6
C0080,C0031,2.25
C0080,C0034,1.3333333333333333
C0080,C0040,2.3333333333333335
C0080,C0042,1.6666666666666667
C0080,C0048,1.5925925925925926
C0080,C0049,1.6574074074074074
C0080,C0051,2.0
C0080,C0052,1.5555555555555556
C0080,C0054,1.5833333333333335
C0080,C0055,1.5
C0080,C0058,1.4166666666666665
C0080,C0061,4.2
C0080,C0062,1.0416666666666667
C0080,C0067,1.5
C0080,C0068,1.2222222222222223
C0080,C0070,2.0833333333333335
C0080,C0073,1.5
C0080,C0074,1.3333333333333333
C0080,C0075,1.3333333333333333
C0080,C0078,1.3333333333333333
C0080,C0081,1.0
C0080,C0087,1.9
C0080,C0089,1.5
C0080,C0094,1.25
C0080,C0098,1.222222222222222
C0080,C0110,1.5
C0080,C0117,1.5013888888888889
C0080,C0118,1.5833333333333333
C0080,C0119,1.1733333333333333
C0080,C0121,2.0
C0080,C0124,1.5
C0080,C0128,1.5
C0080,C0129,1.2
C0080,C0130,1.4
C0080,C0132,1.1666666666666665
C0080,C0133,1.4166666666666665
C0080,C0135,1.65
C0080,C0137,2.0
C0080,C0138,1.597222222222222
C0080,C0139,1.5
C0080,C0145,1.1733333333333333
C0081,C0001,1.7626196692776328
C0081,C0003,1.875
C0081,C0004,1.4924242424242424
C0081,C0005,1.7797619047619047
C0081,C0006,1.763888888888889
C0081,C0007,1.9634146341463412
C0081,C0008,1.7861111111111108
C0081,C0009,1.8807189542483658
C0081,C0010,1.8388888888888888
C0081,C0011,1.325
C0081,C0012,1.2142857142857142
C0081,C0013,1.4166666666666667
C0081,C0014,1.7893081761006289
C0081,C0015,1.7196969696969695
C0081,C0016,1.8229166666666665
C0081,C0019,2.4166666666666665
C0081,C0020,1.6666666666666667
C0081,C0022,1.0
C0081,C0026,1.3333333333333335
C0081,C0027,1.75
C0081,C0028,1.5
C0081,C0030,2.0
C0081,C0031,1.3974358974358976
C0081,C0033,1.1666666666666665
C0081,C0034,2.104166666666667
C0081,C0035,1.0
C0081,C0038,1.8571428571428572
C0081,C0039,2.0
C0081,C0040,2.25
C0081,C0041,1.25
C0081,C0042,2.6904761904761902
C0081,C0044,1.25
C0081,C0045,1.7857142857142858
C0081,C0046,1.8666666666666667
C0081,C0047,1.9583333333333333
C0081,C0048,1.888888888888889
C0081,C0049,1.5714285714285712
C0081,C0050,1.1666666666666665
C0081,C0051,1.4583333333333333
C0081,C0052,2.1574074074074074
C0081,C0053,1.7222222222222223
C0081,C0054,1.6428571428571428
C0081,C0055,1.4615384615384615
C0081,C0056,1.9761904761904763
C0081,C0057,2.0714285714285716
C0081,C0058,1.8571428571428572
C0081,C0059,1.3333333333333333
C0081,C0060,2.0
C0081,C0061,1.25
C0081,C0062,2.555555555555556
C0081,C0065,1.8541666666666667
C0081,C0067,2.0087719298245617
C0081,C0068,2.282051282051282
C0081,C0070,1.75
C0081,C0072,1.0833333333333333
C0081,C0073,1.3333333333333333
C0081,C0074,1.0
C0081,C0075,2.4285714285714284
C0081,C0076,1.0
C0081,C0077,1.3333333333333333
C0081,C0078,1.6666666666666667
C0081,C0079,1.3166666666666667
C0081,C0081,1.2916666666666667
C0081,C0084,1.75
C0081,C0085,1.0
C0081,C0089,1.4166666666666667
C0081,C0092,1.3333333333333333
C0081,C0093,1.6666666666666667
C0081,C0095,1.25
C0081,C0096,1.6666666666666667
C0081,C0098,1.3333333333333333
C0081,C0099,1.3333333333333333
C0081,C0102,2.181818181818182
C0081,C0103,1.8106060606060608
C0081,C0104,1.0
C0081,C0105,1.25
C0081,C0106,4.0
C0081,C0107,2.1666666666666665
C0081,C0108,1.5
C0081,C0109,1.6875000000000002
C0081,C0110,1.3333333333333333
C0081,C0111,1.5
C0081,C0113,1.8888888888888886
C0081,C0114,1.861111111111111
C0081,C0115,1.625
C0081,C0117,2.016260162601626
C0081,C0118,1.5708333333333333
C0081,C0119,1.6374999999999997
C0081,C0120,2.0
C0081,C0121,1.5
C0081,C0122,2.1875
C0081,C0123,1.5
C0081,C0124,2.083333333333333
C0081,C0125,1.761904761904762
C0081,C0126,2.2166666666666663
C0081,C0128,2.0
C0081,C0129,2.166666666666667
C0081,C0130,2.1785714285714284
C0081,C0131,1.3333333333333333
C0081,C0132,1.3888888888888886
C0081,C0133,1.6666666666666667
C0081,C0134,1.736111111111111
C0081,C0135,1.8958333333333333
C0081,C0136,3.222222222222222
C0081,C0137,3.5
C0081,C0138,1.5
C0081,C0139,1.5147058823529411
C0081,C0141,2.6666666666666665
C0081,C0142,1.0
C0081,C0143,1.25
C0081,C0144,1.8525641025641026
C0081,C0145,1.0
C0081,C0146,1.6666666666666667
C0082,C0001,1.8244827586206904
C0082,C0002,1.3333333333333333
C0082,C0003,1.3333333333333333
C0082,C0004,1.9444444444444444
C0082,C0005,1.3333333333333333
C0082,C0006,5.958333333333334
C0082,C0007,1.6666666666666665
C0082,C0008,1.8265625
C0082,C0009,1.4761904761904763
C0082,C0010,9.833333333333334
C0082,C0012,1.0
C0082,C0013,1.8333333333333333
C0082,C0014,1.6029411764705883
C0082,C0015,1.125
C0082,C0016,1.676
C0082,C0017,1.3333333333333333
C0082,C0019,1.3333333333333333
C0082,C0026,2.0
C0082,C0031,1.9166666666666667
C0082,C0032,2.6666666666666665
C0082,C0034,9.833333333333334
C0082,C0036,1.5
C0082,C0038,2.25
C0082,C0040,1.0
C0082,C0041,1.125
C0082,C0042,1.8666666666666667
C0082,C0046,1.25
C0082,C0049,1.6666666666666667
C0082,C0051,1.0
C0082,C0052,2.3921568627450984
C0082,C0053,1.3333333333333335
C0082,C0054,1.0
C0082,C0055,1.857142857142857
C0082,C0056,1.75
C0082,C0059,1.3333333333333333
C0082,C0061,1.4
C0082,C0062,2.0555555555555554
C0082,C0065,1.9166666666666667
C0082,C0067,1.3333333333333335
C0082,C0068,1.75
C0082,C0070,1.2499999999999998
C0082,C0072,1.4166666666666665
C0082,C0076,9.833333333333334
C0082,C0087,2.25
C0082,C0089,1.0
C0082,C0093,2.0
C0082,C0096,1.8
C0082,C0097,1.25
C0082,C0098,1.4166666666666665
C0082,C0102,1.6666666666666667
C0082,C0103,1.0
C0082,C0105,1.5
C0082,C0107,2.0
C0082,C0109,1.0
C0082,C0110,1.5
C0082,C0111,1.5
C0082,C0115,1.0
C0082,C0117,1.6277777777777778
C0082,C0118,1.7583333333333335
C0082,C0119,1.6111111111111114
C0082,C0122,1.0
C0082,C0123,2.0
C0082,C0125,1.6666666666666667
C0082,C0127,1.0
C0082,C0133,1.125
C0082,C0134,1.6888888888888889
C0082,C0135,1.0
C0082,C0136,2.6666666666666665
C0082,C0137,1.8333333333333335
C0082,C0138,2.0
C0082,C0139,1.7395833333333335
C0082,C0140,1.6666666666666667
C0082,C0143,1.7333333333333336
C0082,C0144,1.0
C0083,C0001,1.990619546247818
C0083,C0002,4.25
C0083,C0003,2.111111111111111
C0083,C0004,1.799019607843137
C0083,C0005,1.7826086956521738
C0083,C0006,2.015625
C0083,C0007,2.208333333333333
C0083,C0008,1.9063926940639269
C0083,C0009,1.8903508771929822
C0083,C0010,1.25
C0083,C0011,3.0
C0083,C0012,1.8333333333333333
C0083,C0013,1.1666666666666667
C0083,C0014,1.825757575757576
C0083,C0015,1.2857142857142858
C0083,C0016,2.011794871794871
C0083,C0017,4.25
C0083,C0019,2.6666666666666665
C0083,C0021,2.25
C0083,C0022,1.0
C0083,C0026,1.0
C0083,C0028,1.6666666666666667
C0083,C0031,1.891025641025641
C0083,C0033,2.0
C0083,C0034,2.1
C0083,C0035,1.625
C0083,C0038,1.9444444444444444
C0083,C0039,2.0
C0083,C0041,2.1666666666666665
C0083,C0042,2.6
C0083,C0043,2.0
C0083,C0045,1.0
C0083,C0046,1.3333333333333333
C0083,C0049,1.8333333333333333
C0083,C0051,2.5897435897435903
C0083,C0052,1.761904761904762
C0083,C0053,1.5729166666666665
C0083,C0054,1.7333333333333336
C0083,C0055,1.6666666666666665
C0083,C0056,2.2777777777777777
C0083,C0057,1.0
C0083,C0059,1.9047619047619047
C0083,C0060,2.2
C0083,C0061,1.3333333333333333
C0083,C0062,1.5555555555555554
C0083,C0065,2.0
C0083,C0067,2.513888888888889
C0083,C0068,1.3333333333333333
C0083,C0070,1.5555555555555556
C0083,C0071,2.222222222222222
C0083,C0072,1.4166666666666665
C0083,C0074,1.6666666666666667
C0083,C0076,1.25
C0083,C0081,2.25
C0083,C0083,1.0
C0083,C0086,6.5
C0083,C0087,1.0
C0083,C0089,1.0
C0083,C0090,1.3333333333333335
C0083,C0095,1.75
C0083,C0098,1.375
C0083,C0099,4.0
C0083,C0102,2.520833333333333
C0083,C0103,1.6666666666666667
C0083,C0109,1.6666666666666665
C0083,C0113,1.3333333333333333
C0083,C0114,1.6666666666666667
C0083,C0115,1.0
C0083,C0117,2.0274530641161883
C0083,C0118,1.7083333333333335
C0083,C0119,1.5500000000000003
C0083,C0120,1.9333333333333331
C0083,C0121,1.8095238095238095
C0083,C0122,1.5833333333333333
C0083,C0123,2.041666666666667
C0083,C0126,2.1875
C0083,C0127,3.1666666666666665
C0083,C0129,3.8
C0083,C0132,1.3333333333333333
C0083,C0133,1.8888888888888886
C0083,C0134,2.9999999999999996
C0083,C0135,2.0107585703865802
C0083,C0137,2.814814814814815
C0083,C0138,2.0277777777777777
C0083,C0139,1.7083333333333335
C0083,C0140,1.3888888888888886
C0083,C0143,1.6666666666666667
C0083,C0144,1.6904761904761905
C0083,C0145,1.4393939393939394
C0083,C0146,1.6666666666666667
C0084,C0001,1.75479797979798
C0084,C0002,1.6666666666666667
C0084,C0003,1.0
C0084,C0004,1.450980392156863
C0084,C0005,1.7185185185185183
C0084,C0006,1.7666666666666668
C0084,C0007,1.9166666666666667
C0084,C0008,1.7246031746031747
C0084,C0009,1.6966666666666665
C0084,C0010,1.9444444444444446
C0084,C0011,2.125
C0084,C0012,1.3333333333333335
C0084,C0013,1.8666666666666665
C0084,C0014,1.6250000000000002
C0084,C0015,1.9736842105263157
C0084,C0016,1.806701030927835
C0084,C0017,1.6666666666666667
C0084,C0021,1.0
C0084,C0023,1.75
C0084,C0027,1.0
C0084,C0028,1.6666666666666667
C0084,C0029,1.5
C0084,C0031,1.2916666666666667
C0084,C0032,1.5
C0084,C0033,1.3333333333333333
C0084,C0034,2.2
C0084,C0035,1.1666666666666665
C0084,C0037,1.0
C0084,C0038,2.25
C0084,C0039,2.5
C0084,C0040,2.5
C0084,C0042,2.0
C0084,C0045,1.3666666666666667
C0084,C0047,1.6666666666666667
C0084,C0049,1.7592592592592595
C0084,C0051,2.0625
C0084,C0052,1.95
C0084,C0053,1.572463768115942
C0084,C0054,1.2083333333333333
C0084,C0055,1.8958333333333328
C0084,C0056,1.5520833333333335
C0084,C0057,2.138888888888889
C0084,C0058,1.4166666666666667
C0084,C0060,1.3333333333333335
C0084,C0061,1.0
C0084,C0062,1.3333333333333333
C0084,C0063,1.0
C0084,C0064,1.5555555555555556
C0084,C0065,1.4583333333333335
C0084,C0067,1.6481481481481481
C0084,C0068,4.0
C0084,C0070,1.0
C0084,C0071,1.25
C0084,C0072,3.6666666666666665
C0084,C0073,1.0
C0084,C0074,1.1388888888888888
C0084,C0075,1.0
C0084,C0079,2.416666666666667
C0084,C0082,1.5
C0084,C0083,2.5
C0084,C0084,2.0
C0084,C0087,1.6666666666666667
C0084,C0088,1.6666666666666667
C0084,C0090,2.1666666666666665
C0084,C0096,3.5
C0084,C0098,1.9333333333333336
C0084,C0100,1.3333333333333333
C0084,C0102,2.666666666666667
C0084,C0104,2.666666666666667
C0084,C0105,1.1363636363636365
C0084,C0106,1.6666666666666667
C0084,C0107,2.0
C0084,C0109,1.4270833333333335
C0084,C0110,1.0
C0084,C0111,2.0
C0084,C0112,1.0
C0084,C0113,2.7666666666666666
C0084,C0115,1.5833333333333333
C0084,C0116,1.8611111111111114
C0084,C0117,1.5914634146341466
C0084,C0118,1.824829931972789
C0084,C0119,2.5320512820512824
C0084,C0120,1.6862745098039218
C0084,C0121,1.4166666666666667
C0084,C0122,1.5666666666666667
C0084,C0123,2.305555555555556
C0084,C0124,1.5555555555555556
C0084,C0125,2.0
C0084,C0126,2.0833333333333335
C0084,C0128,1.1666666666666667
C0084,C0129,1.6166666666666665
C0084,C0130,2.0
C0084,C0132,1.875
C0084,C0133,1.0
C0084,C0134,2.25
C0084,C0135,1.4666666666666666
C0084,C0136,1.0
C0084,C0137,1.4444444444444446
C0084,C0138,1.0
C0084,C0139,1.8455882352941178
C0084,C0140,1.8333333333333333
C0084,C0142,1.5
C0084,C0143,5.166666666666667
C0084,C0144,1.3333333333333335
C0084,C0145,1.2916666666666665
C0085,C0001,1.6911993769470406
C0085,C0002,3.3333333333333335
C0085,C0003,1.8666666666666667
C0085,C0004,1.0
C0085,C0005,1.777777777777778
C0085,C0006,1.696969696969697
C0085,C0007,1.8370370370370368
C0085,C0008,1.6765957446808517
C0085,C0009,1.9166666666666665
C0085,C0011,1.5208333333333335
C0085,C0012,2.0
C0085,C0013,1.8416666666666666
C0085,C0014,1.4886363636363635
C0085,C0015,1.9318181818181819
C0085,C0016,1.6861111111111107
C0085,C0017,3.3333333333333335
C0085,C0019,2.111111111111111
C0085,C0021,1.888888888888889
C0085,C0022,1.0
C0085,C0030,1.0
C0085,C0033,1.0
C0085,C0034,1.7666666666666668
C0085,C0037,1.4
